latitude,longitude,nom_commune_complet,nom_departement,nom_region
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.005159699,0.165980940625,Livarot-Pays-d'Auge,Calvados,Normandie
49.1134834167,-0.768370196105,Livry,Calvados,Normandie
49.1134834167,-0.768370196105,Livry,Calvados,Normandie
49.1052367253,-0.556085514135,Le Locheur,Calvados,Normandie
49.0444032135,-0.801249419422,Les Loges,Calvados,Normandie
48.8646988987,-0.303404907346,Les Loges-Saulces,Calvados,Normandie
49.1553645742,-0.700865082734,Longraye,Calvados,Normandie
49.3316737353,-0.694238219905,Longues-sur-Mer,Calvados,Normandie
49.3354924873,-0.957303295702,Longueville,Calvados,Normandie
49.0464617085,-0.644154381572,Longvillers,Calvados,Normandie
49.225730744,-0.578019893606,Loucelles,Calvados,Normandie
48.9501421231,-0.0465642056704,Louvagny,Calvados,Normandie
49.3716484594,-0.92252269792,Louvières,Calvados,Normandie
49.1552771224,-0.396704924192,Louvigny,Calvados,Normandie
49.3085348418,-0.357463109618,Luc-sur-Mer,Calvados,Normandie
49.311643762,-0.666479750788,Magny-en-Bessin,Calvados,Normandie
49.0494382034,-0.0987177011169,Magny-la-Campagne,Calvados,Normandie
49.1037857446,-0.074544611656,Magny-le-Freule,Calvados,Normandie
49.059284458,-0.672639126991,Maisoncelles-Pelvey,Calvados,Normandie
49.0595594153,-0.539963670501,Maisoncelles-sur-Ajon,Calvados,Normandie
49.3161871346,-0.752920161833,Maisons,Calvados,Normandie
49.0754358384,-0.454171502367,Maizet,Calvados,Normandie
49.0141796622,-0.166976287789,Maizières,Calvados,Normandie
49.1315977028,-0.422983283738,Maltot,Calvados,Normandie
49.3069905991,-0.864918148377,Mandeville-en-Bessin,Calvados,Normandie
49.1784066008,0.143884808036,Manerbe,Calvados,Normandie
49.2652939412,0.228360552544,Manneville-la-Pipard,Calvados,Normandie
49.2888976256,-0.599271328471,Le Manoir,Calvados,Normandie
49.337721845,-0.658662548383,Manvieux,Calvados,Normandie
48.8820216125,-0.0225019105224,Le Marais-la-Chapelle,Calvados,Normandie
49.1378592392,0.3690277836,Marolles,Calvados,Normandie
48.9474686277,-0.350260817596,Martainville,Calvados,Normandie
48.890276343,-0.287046389252,Martigny-sur-l'Ante,Calvados,Normandie
49.2486390509,-0.60137367329,Moulins en Bessin,Calvados,Normandie
49.2562339956,-0.366730572403,Mathieu,Calvados,Normandie
49.0966958599,-0.379270597736,May-sur-Orne,Calvados,Normandie
49.2723390059,-0.201985643028,Merville-Franceville-Plage,Calvados,Normandie
49.1315507489,-0.0746479739995,Méry-Bissières-en-Auge,Calvados,Normandie
48.9539488574,-0.392456343862,Meslay,Calvados,Normandie
49.0467992669,-0.606121307613,Le Mesnil-au-Grain,Calvados,Normandie
48.9775747857,-0.735885885584,Le Mesnil-Auzouf,Calvados,Normandie
48.8680866805,-0.981435598529,Le Mesnil-Benoist,Calvados,Normandie
48.855084438,-1.01089419215,Le Mesnil-Caussois,Calvados,Normandie
48.8459218645,-0.982343394093,Mesnil-Clinchamps,Calvados,Normandie
49.0931243426,0.174720146197,Le Mesnil-Eudes,Calvados,Normandie
49.1048879579,0.282566648467,Le Mesnil-Guillaume,Calvados,Normandie
49.0767957339,0.0108836841983,Le Mesnil-Mauger,Calvados,Normandie
49.0767957339,0.0108836841983,Le Mesnil-Mauger,Calvados,Normandie
49.0767957339,0.0108836841983,Le Mesnil-Mauger,Calvados,Normandie
49.0767957339,0.0108836841983,Le Mesnil-Mauger,Calvados,Normandie
49.1924874522,-0.543334121014,Le Mesnil-Patry,Calvados,Normandie
48.8801018014,-0.972914180513,Le Mesnil-Robert,Calvados,Normandie
49.0889837608,0.112641280521,Le Mesnil-Simon,Calvados,Normandie
49.2595243271,0.261073976764,Le Mesnil-sur-Blangy,Calvados,Normandie
48.8563899917,-0.376578654979,Le Mesnil-Villement,Calvados,Normandie
49.3256472804,-0.572440458403,Meuvaines,Calvados,Normandie
49.0784400196,-0.0740245515937,Mézidon Vallée d'Auge,Calvados,Normandie
49.0784400196,-0.0740245515937,Mézidon Vallée d'Auge,Calvados,Normandie
49.0057862251,0.03311651625,Mittois,Calvados,Normandie
49.1107163291,0.130234447551,Les Monceaux,Calvados,Normandie
49.2503317019,-0.689321766659,Monceaux-en-Bessin,Calvados,Normandie
49.1693649378,-0.310691187417,Mondeville,Calvados,Normandie
49.1419945444,-0.512296020857,Mondrainville,Calvados,Normandie
49.3120766958,-1.03506679582,Monfréville,Calvados,Normandie
49.1067784175,0.0442106541766,Monteille,Calvados,Normandie
49.1850644814,-0.888869892598,Montfiquet,Calvados,Normandie
49.0408244826,-0.534452490976,Montigny,Calvados,Normandie
49.1674447526,0.0706436457965,Montreuil-en-Auge,Calvados,Normandie
49.121907033,-0.611431669802,Monts-en-Bessin,Calvados,Normandie
48.9903291551,0.0966905733575,Montviette,Calvados,Normandie
48.9239845756,-0.081385727774,Morteaux-Coulibœuf,Calvados,Normandie
49.3054549485,-0.820523193825,Mosles,Calvados,Normandie
49.1498499035,-0.488405654437,Mouen,Calvados,Normandie
48.9921142499,-0.347452623429,Moulines,Calvados,Normandie
49.1127187184,-0.165293838791,Moult-Chicheboville,Calvados,Normandie
48.8983599621,0.00771639719015,Les Moutiers-en-Auge,Calvados,Normandie
49.0231039076,-0.437703643826,Les Moutiers-en-Cinglais,Calvados,Normandie
49.1950035194,0.351238827177,Moyaux,Calvados,Normandie
49.064377424,-0.422482448584,Mutrécy,Calvados,Normandie
49.2714428036,-1.08918238998,Neuilly-la-Forêt,Calvados,Normandie
49.2368440133,-0.647728935836,Nonant,Calvados,Normandie
49.2032408439,0.236528733512,Norolles,Calvados,Normandie
48.8960398002,-0.247654065673,Noron-l'Abbaye,Calvados,Normandie
49.2239444771,-0.775339384776,Noron-la-Poterie,Calvados,Normandie
48.9134999987,-0.015141118433,Norrey-en-Auge,Calvados,Normandie
49.1178873364,0.0412832698412,Notre-Dame-de-Livaye,Calvados,Normandie
49.1354583044,-0.00148553423555,Notre-Dame-d'Estrées-Corbon,Calvados,Normandie
49.1354583044,-0.00148553423555,Notre-Dame-d'Estrées-Corbon,Calvados,Normandie
49.1241683725,-0.575352839603,Val d'Arry,Calvados,Normandie
49.1241683725,-0.575352839603,Val d'Arry,Calvados,Normandie
48.9685764486,-0.173141593521,Olendon,Calvados,Normandie
48.9884037488,-0.6875759128,Ondefontaine,Calvados,Normandie
49.0236641773,0.384953822179,Orbec,Calvados,Normandie
49.3339813037,-1.08866221246,Osmanville,Calvados,Normandie
49.2846754884,-1.05251610264,Les Oubeaux,Calvados,Normandie
49.0852774139,-0.103965705023,Ouézy,Calvados,Normandie
49.0248508277,-0.488986897039,Ouffières,Calvados,Normandie
49.1654776443,0.340440661375,Ouilly-du-Houley,Calvados,Normandie
48.9909032572,-0.21312584412,Ouilly-le-Tesson,Calvados,Normandie
49.1778461306,0.215312555979,Ouilly-le-Vicomte,Calvados,Normandie
49.2745280107,-0.257718317859,Ouistreham,Calvados,Normandie
49.0524902658,-0.0302436306811,Ouville-la-Bien-Tournée,Calvados,Normandie
49.0889824331,-0.608826965285,Parfouru-sur-Odon,Calvados,Normandie
49.4016561749,0.164048692054,Pennedepie,Calvados,Normandie
49.0598706547,-0.060058486621,Percy-en-Auge,Calvados,Normandie
49.2645646622,-0.094148558043,Périers-en-Auge,Calvados,Normandie
49.2572933332,-0.337426191669,Périers-sur-le-Dan,Calvados,Normandie
48.9188949047,-0.605057928006,Périgny,Calvados,Normandie
48.9597084503,-0.125803038768,Perrières,Calvados,Normandie
48.8758297587,-0.109353634654,Pertheville-Ners,Calvados,Normandie
49.242349527,-0.168464037407,Petiville,Calvados,Normandie
49.254911944,0.200274296558,Pierrefitte-en-Auge,Calvados,Normandie
48.9047122291,-0.38866024742,Pierrefitte-en-Cinglais,Calvados,Normandie
48.8868297895,-0.321333043754,Pierrepont,Calvados,Normandie
49.2139284087,0.335606713114,Le Pin,Calvados,Normandie
48.9787845418,-0.426591427647,Placy,Calvados,Normandie
49.1624080403,-0.826461213535,Planquery,Calvados,Normandie
48.9606169985,-0.611666884099,Le Plessis-Grimoult,Calvados,Normandie
49.2775537071,-0.361463362906,Plumetot,Calvados,Normandie
48.9094040854,-0.41548285835,La Pommeraye,Calvados,Normandie
48.9351528941,-0.982806859823,Pont-Bellanger,Calvados,Normandie
48.8918716437,-0.583734830586,Pontécoulant,Calvados,Normandie
48.9436924113,-1.03671909686,Pont-Farcy,Calvados,Normandie
48.9436924113,-1.03671909686,Pont-Farcy,Calvados,Normandie
49.2805619214,0.187666368193,Pont-l'Évêque,Calvados,Normandie
49.3396014282,-0.772708434394,Port-en-Bessin-Huppain,Calvados,Normandie
49.3396014282,-0.772708434394,Port-en-Bessin-Huppain,Calvados,Normandie
48.9706322834,-0.247353467356,Potigny,Calvados,Normandie
49.0788966211,-0.231130670136,Poussy-la-Campagne,Calvados,Normandie
49.0526321231,-0.509209645231,Préaux-Bocage,Calvados,Normandie
49.1496506404,0.145754077347,Le Pré-d'Auge,Calvados,Normandie
49.0722122018,0.25860530707,Prêtreville,Calvados,Normandie
49.2131086875,-0.0664290983836,Putot-en-Auge,Calvados,Normandie
49.2138867223,-0.544027533268,Putot-en-Bessin,Calvados,Normandie
49.116121463,-0.0357079622156,Belle Vie en Auge,Calvados,Normandie
49.116121463,-0.0357079622156,Belle Vie en Auge,Calvados,Normandie
49.116121463,-0.0357079622156,Belle Vie en Auge,Calvados,Normandie
49.3419911166,0.300133346216,Quetteville,Calvados,Normandie
49.2552732659,-0.763716555064,Ranchy,Calvados,Normandie
49.2288226214,-0.263538892207,Ranville,Calvados,Normandie
48.8569781675,-0.343804758393,Rapilly,Calvados,Normandie
49.1990064413,0.0426897498545,Repentigny,Calvados,Normandie
49.276489057,0.153456757288,Reux,Calvados,Normandie
49.2984627336,-0.465691637716,Reviers,Calvados,Normandie
49.4080358178,0.268004849021,La Rivière-Saint-Sauveur,Calvados,Normandie
49.0957571442,-0.317250308981,Rocquancourt,Calvados,Normandie
49.1686946525,0.249417574053,Rocques,Calvados,Normandie
49.1779193913,0.091587015818,La Roque-Baignard,Calvados,Normandie
49.2216532191,-0.450027445398,Rosel,Calvados,Normandie
49.2060587409,-0.474725507611,Rots,Calvados,Normandie
49.2060587409,-0.474725507611,Rots,Calvados,Normandie
49.2060587409,-0.474725507611,Rots,Calvados,Normandie
48.9866203658,-0.6314276726,Roucamps,Calvados,Normandie
49.0036507919,-0.186702872571,Rouvres,Calvados,Normandie
49.2852909859,-0.886321608466,Rubercy,Calvados,Normandie
49.2580589795,-0.586109416555,Rucqueville,Calvados,Normandie
49.1862090569,0.0220779097884,Rumesnil,Calvados,Normandie
49.3281504095,-0.8189564904,Russy,Calvados,Normandie
49.3138908712,-0.627906482519,Ryes,Calvados,Normandie
49.0816169321,-0.286022666698,Saint-Aignan-de-Cramesnil,Calvados,Normandie
49.3032209038,0.291910061832,Saint-André-d'Hébertot,Calvados,Normandie
49.1244015625,-0.388404822316,Saint-André-sur-Orne,Calvados,Normandie
49.3316309924,0.0895728543881,Saint-Arnoult,Calvados,Normandie
49.2610054485,-0.283867469295,Saint-Aubin-d'Arquenay,Calvados,Normandie
48.8324042173,-1.1311665271,Saint-Aubin-des-Bois,Calvados,Normandie
49.3224328819,-0.39282763592,Saint-Aubin-sur-Mer,Calvados,Normandie
49.3249905572,0.272750820686,Saint-Benoît-d'Hébertot,Calvados,Normandie
49.3265345546,-0.602210066475,Saint-Côme-de-Fresné,Calvados,Normandie
49.2154597119,-0.400916151699,Saint-Contest,Calvados,Normandie
49.2337047582,-0.556033226741,Sainte-Croix-Grand-Tonne,Calvados,Normandie
49.316012626,-0.510000536108,Sainte-Croix-sur-Mer,Calvados,Normandie
49.0508380133,0.301847275517,Valorbiquet,Calvados,Normandie
49.0508380133,0.301847275517,Valorbiquet,Calvados,Normandie
49.0508380133,0.301847275517,Valorbiquet,Calvados,Normandie
49.0508380133,0.301847275517,Valorbiquet,Calvados,Normandie
49.0508380133,0.301847275517,Valorbiquet,Calvados,Normandie
49.0982778471,0.314133133909,Saint-Denis-de-Mailloc,Calvados,Normandie
48.8648108622,-0.503133289019,Saint-Denis-de-Méré,Calvados,Normandie
49.1441541002,0.190725369715,Saint-Désir,Calvados,Normandie
49.2916915945,0.117829362713,Saint-Étienne-la-Thillaye,Calvados,Normandie
48.9587088015,0.163639221018,Val-de-Vie,Calvados,Normandie
48.9587088015,0.163639221018,Val-de-Vie,Calvados,Normandie
48.9587088015,0.163639221018,Val-de-Vie,Calvados,Normandie
48.9587088015,0.163639221018,Val-de-Vie,Calvados,Normandie
49.2707851378,-0.570933954743,Saint-Gabriel-Brécy,Calvados,Normandie
49.3508650728,0.186845848605,Saint-Gatien-des-Bois,Calvados,Normandie
49.0267772033,-0.688629006888,Seulline,Calvados,Normandie
49.0267772033,-0.688629006888,Seulline,Calvados,Normandie
48.9884638353,0.0708706526618,Saint-Georges-en-Auge,Calvados,Normandie
49.1192443801,-0.715560792439,Saint-Germain-d'Ectot,Calvados,Normandie
49.0768259488,0.197537877277,Saint-Germain-de-Livet,Calvados,Normandie
49.3303064004,-1.04253735344,Saint-Germain-du-Pert,Calvados,Normandie
49.195598359,-0.421595824393,Saint-Germain-la-Blanche-Herbe,Calvados,Normandie
48.9223267272,-0.327291220475,Saint-Germain-Langot,Calvados,Normandie
48.9999441182,-0.301428564884,Saint-Germain-le-Vasson,Calvados,Normandie
49.1373059818,-0.785510429137,Sainte-Honorine-de-Ducy,Calvados,Normandie
49.346789785,-0.810432609525,Aure sur Mer,Calvados,Normandie
49.0700697986,-0.491095883025,Sainte-Honorine-du-Fay,Calvados,Normandie
49.2432932718,0.167395984438,Saint-Hymer,Calvados,Normandie
49.0933846739,0.242347762493,Saint-Jean-de-Livet,Calvados,Normandie
49.0482041091,-0.818618439098,Saint-Jean-des-Essartiers,Calvados,Normandie
48.9391505079,-0.65777801355,Saint-Jean-le-Blanc,Calvados,Normandie
49.2175501244,-0.0129782416911,Saint-Jouin,Calvados,Normandie
49.0671059912,0.081277910801,Saint-Julien-le-Faucon,Calvados,Normandie
49.2875577223,0.230516398049,Saint-Julien-sur-Calonne,Calvados,Normandie
48.9353175641,-0.537993649074,Saint-Lambert,Calvados,Normandie
49.0261365757,-0.394821606161,Saint-Laurent-de-Condel,Calvados,Normandie
49.1404300823,0.0272509600156,Saint-Laurent-du-Mont,Calvados,Normandie
49.3577049946,-0.876012116729,Saint-Laurent-sur-Mer,Calvados,Normandie
49.2302039549,-0.0147539397439,Saint-Léger-Dubosq,Calvados,Normandie
49.0957495313,-0.67799363475,Saint-Louet-sur-Seulles,Calvados,Normandie
49.1087386238,0.0102155997362,Saint-Loup-de-Fribois,Calvados,Normandie
49.2602090731,-0.730457240474,Saint-Loup-Hors,Calvados,Normandie
49.1866187514,-0.500649105973,Saint-Manvieu-Norrey,Calvados,Normandie
49.1866187514,-0.500649105973,Saint-Manvieu-Norrey,Calvados,Normandie
48.8216812111,-0.964918933862,Saint-Manvieu-Bocage,Calvados,Normandie
49.2571002463,-1.00212215315,Saint-Marcouf,Calvados,Normandie
49.2157426905,-0.986867595216,Sainte-Marguerite-d'Elle,Calvados,Normandie
49.0119936332,0.0881323201564,Sainte-Marguerite-de-Viette,Calvados,Normandie
48.9301625356,-1.02129252507,Sainte-Marie-Outre-l'Eau,Calvados,Normandie
49.308417965,0.15439735263,Saint-Martin-aux-Chartrains,Calvados,Normandie
49.0328920711,0.352774402255,Saint-Martin-de-Bienfaite-la-Cressonnière,Calvados,Normandie
49.0328920711,0.352774402255,Saint-Martin-de-Bienfaite-la-Cressonnière,Calvados,Normandie
49.2491230144,-0.942947269441,Saint-Martin-de-Blagny,Calvados,Normandie
49.1146147135,-0.351793766031,Saint-Martin-de-Fontenay,Calvados,Normandie
49.1102778699,0.224396339009,Saint-Martin-de-la-Lieue,Calvados,Normandie
49.088406569,0.286444688377,Saint-Martin-de-Mailloc,Calvados,Normandie
48.8735138252,-0.240621816891,Saint-Martin-de-Mieux,Calvados,Normandie
49.2574506991,-0.664949215648,Saint-Martin-des-Entrées,Calvados,Normandie
48.9283510669,-0.443691657906,Saint-Omer,Calvados,Normandie
49.1575801048,-0.115265598688,Saint-Ouen-du-Mesnil-Oger,Calvados,Normandie
49.1508388841,0.103659394584,Saint-Ouen-le-Pin,Calvados,Normandie
49.1655310694,-0.186716961556,Saint-Pair,Calvados,Normandie
49.1967624116,-0.756637653868,Saint-Paul-du-Vernay,Calvados,Normandie
49.2119587487,0.275544774425,Saint-Philbert-des-Champs,Calvados,Normandie
49.292775444,0.0372567744774,Saint-Pierre-Azif,Calvados,Normandie
48.9211270425,-0.230012764735,Saint-Pierre-Canivet,Calvados,Normandie
49.1146186654,0.161876822628,Saint-Pierre-des-Ifs,Calvados,Normandie
48.8646040738,-0.204189427047,Saint-Pierre-du-Bû,Calvados,Normandie
49.0341253514,-0.765926909139,Saint-Pierre-du-Fresne,Calvados,Normandie
49.1658152003,-0.139476122836,Saint-Pierre-du-Jonquet,Calvados,Normandie
49.3811236375,-0.975198693862,Saint-Pierre-du-Mont,Calvados,Normandie
49.0158504483,-0.0407749520168,Saint-Pierre-en-Auge,Calvados,Normandie
48.9398642478,-0.49006634789,Saint-Rémy,Calvados,Normandie
49.1904929759,-0.15245429219,Saint-Samson,Calvados,Normandie
48.8217597918,-1.04661139436,Noues de Sienne,Calvados,Normandie
49.0531521208,-0.215598170882,Saint-Sylvain,Calvados,Normandie
49.2905834736,0.0023023759062,Saint-Vaast-en-Auge,Calvados,Normandie
49.136191031,-0.630172493075,Saint-Vaast-sur-Seulles,Calvados,Normandie
48.9033619946,-0.633433708602,Saint-Vigor-des-Mézerets,Calvados,Normandie
49.2877194467,-0.676858813101,Saint-Vigor-le-Grand,Calvados,Normandie
49.1169448411,-0.839881279889,Sallen,Calvados,Normandie
49.2637001725,-0.233420635581,Sallenelles,Calvados,Normandie
49.183938753,-0.22288028462,Sannerville,Calvados,Normandie
49.2713788041,-0.863001782916,Saon,Calvados,Normandie
49.2721933862,-0.880981294808,Saonnet,Calvados,Normandie
48.9857053888,-0.139276273101,Sassy,Calvados,Normandie
48.8642009505,-1.04020263222,Sept-Frères,Calvados,Normandie
49.0662712858,-0.837770438371,Val de Drôme,Calvados,Normandie
49.0293562485,-0.216616984997,Soignolles,Calvados,Normandie
49.1315274797,-0.287622280265,Soliers,Calvados,Normandie
49.292637722,-0.645876714207,Sommervieu,Calvados,Normandie
48.9404810595,-0.213994560503,Soulangy,Calvados,Normandie
48.979239508,-0.234726368793,Soumont-Saint-Quentin,Calvados,Normandie
49.2391973351,-0.749928429068,Subles,Calvados,Normandie
49.3003989779,-0.741732815376,Sully,Calvados,Normandie
49.32844781,-0.854850589431,Surrain,Calvados,Normandie
49.3028988613,0.223364343411,Surville,Calvados,Normandie
49.1509531087,-0.568040470496,Tessel,Calvados,Normandie
49.2549683004,-0.449172989846,Thaon,Calvados,Normandie
49.346810194,0.250984349315,Le Theil-en-Auge,Calvados,Normandie
49.0367142903,-0.0442398501483,Thiéville,Calvados,Normandie
48.9864514562,-0.485109067102,Le Hom,Calvados,Normandie
48.9864514562,-0.485109067102,Le Hom,Calvados,Normandie
48.9864514562,-0.485109067102,Le Hom,Calvados,Normandie
48.9864514562,-0.485109067102,Le Hom,Calvados,Normandie
48.9864514562,-0.485109067102,Le Hom,Calvados,Normandie
49.2984533619,-0.527408226219,Tierceville,Calvados,Normandie
49.1102758522,-0.310762827705,Tilly-la-Campagne,Calvados,Normandie
49.1718691291,-0.62341766889,Tilly-sur-Seulles,Calvados,Normandie
49.2181230377,0.169348180951,Le Torquesne,Calvados,Normandie
49.1498130853,-0.730039004181,Torteval-Quesnay,Calvados,Normandie
49.1498130853,-0.730039004181,Torteval-Quesnay,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
48.9626128498,0.0329429977996,Tôtes,Calvados,Normandie
49.1993620809,-0.225024326729,Touffréville,Calvados,Normandie
49.353602734,0.112669944999,Touques,Calvados,Normandie
49.293916906,-0.783768105699,Tour-en-Bessin,Calvados,Normandie
49.3179026019,0.0798157742255,Tourgéville,Calvados,Normandie
49.0961205952,-0.582928259678,Tournay-sur-Odon,Calvados,Normandie
48.9633348663,-0.326299876801,Tournebu,Calvados,Normandie
49.2304665973,-0.937851101881,Tournières,Calvados,Normandie
49.3197258498,0.195138987607,Tourville-en-Auge,Calvados,Normandie
49.1370651902,-0.500682712982,Tourville-sur-Odon,Calvados,Normandie
49.0726320347,-0.689428412856,Tracy-Bocage,Calvados,Normandie
49.3311618539,-0.644633136548,Tracy-sur-Mer,Calvados,Normandie
48.8986031258,-0.346809551963,Tréprel,Calvados,Normandie
49.2992384887,-0.916096268328,Trévières,Calvados,Normandie
49.191539378,-0.183683620831,Saline,Calvados,Normandie
49.191539378,-0.183683620831,Saline,Calvados,Normandie
49.0488456416,-0.479036744908,Trois-Monts,Calvados,Normandie
49.2271134585,-0.819798634317,Le Tronquay,Calvados,Normandie
49.3721246762,0.102123470052,Trouville-sur-Mer,Calvados,Normandie
49.1936866317,-0.722397448796,Trungy,Calvados,Normandie
49.025159713,-0.29441724721,Urville,Calvados,Normandie
48.9460697102,-0.290005556569,Ussy,Calvados,Normandie
49.085434169,-0.534237961822,Vacognes-Neuilly,Calvados,Normandie
49.085434169,-0.534237961822,Vacognes-Neuilly,Calvados,Normandie
49.092081743,-0.855715721102,La Vacquerie,Calvados,Normandie
49.2376949859,0.0992010973025,Valsemé,Calvados,Normandie
49.2631541111,-0.145923580235,Varaville,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
48.8636010778,-0.658303472061,Valdallière,Calvados,Normandie
49.2838991523,-0.735454508917,Vaucelles,Calvados,Normandie
48.9463592003,0.000650207338176,Vaudeloges,Calvados,Normandie
49.308998288,0.05853051607,Vauville,Calvados,Normandie
49.3070647663,-0.710057114678,Vaux-sur-Aure,Calvados,Normandie
49.2615529375,-0.627652636172,Vaux-sur-Seulles,Calvados,Normandie
49.1420282533,-0.600989613075,Vendes,Calvados,Normandie
49.0067565786,-0.0828921340383,Vendeuvre,Calvados,Normandie
49.0067565786,-0.0828921340383,Vendeuvre,Calvados,Normandie
49.0067565786,-0.0828921340383,Vendeuvre,Calvados,Normandie
48.9197726496,-0.171525463565,Versainville,Calvados,Normandie
49.1637623946,-0.463308814178,Verson,Calvados,Normandie
49.3338501523,-0.528813485245,Ver-sur-Mer,Calvados,Normandie
49.0111903523,0.424749958219,La Vespière-Friardel,Calvados,Normandie
49.0111903523,0.424749958219,La Vespière-Friardel,Calvados,Normandie
48.9166093894,-0.461914999707,Le Vey,Calvados,Normandie
48.953167057,-0.0742489726679,Vicques,Calvados,Normandie
49.1680232284,-0.00948313586649,Victot-Pontfol,Calvados,Normandie
49.2812059817,-0.627760995032,Vienne-en-Bessin,Calvados,Normandie
49.3669899516,-0.901543572922,Vierville-sur-Mer,Calvados,Normandie
49.1128141033,-0.442946705773,Vieux,Calvados,Normandie
49.3128478491,0.245450743611,Vieux-Bourg,Calvados,Normandie
49.0611126926,-0.12942772433,Vieux-Fumé,Calvados,Normandie
49.0422984376,0.0529788090028,Vieux-Pont-en-Auge,Calvados,Normandie
48.8540077803,-0.102407702289,Vignats,Calvados,Normandie
49.0782420975,-0.652664428102,Villers-Bocage,Calvados,Normandie
48.9336012913,-0.261312485378,Villers-Canivet,Calvados,Normandie
49.3110756382,0.00599012303306,Villers-sur-Mer,Calvados,Normandie
49.3908763153,0.123148235679,Villerville,Calvados,Normandie
48.9090423979,-0.543205008591,La Villette,Calvados,Normandie
49.292941046,-0.565610877314,Villiers-le-Sec,Calvados,Normandie
49.2361922294,-0.411267584761,Villons-les-Buissons,Calvados,Normandie
48.9003361872,-0.136145311949,Villy-lez-Falaise,Calvados,Normandie
49.1039219543,-0.641975562637,Villy-Bocage,Calvados,Normandie
49.1416235427,-0.194706905612,Vimont,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
48.8512498219,-0.889601911342,Vire Normandie,Calvados,Normandie
49.29589718,-1.03229772745,Vouilly,Calvados,Normandie
48.8768624805,-0.409034326859,Pont-d'Ouilly,Calvados,Normandie
45.2312708319,2.95300274076,Allanche,Cantal,Auvergne-Rhône-Alpes
44.9602873313,3.09831933936,Alleuze,Cantal,Auvergne-Rhône-Alpes
45.1644412736,2.32569985798,Ally,Cantal,Auvergne-Rhône-Alpes
45.1644412736,2.32569985798,Ally,Cantal,Auvergne-Rhône-Alpes
